master_run_number,chirp_rate,fraction,CA+_mean,CA+_std_dev,CA+_percentile_0,CA+_percentile_10,CA+_percentile_20,CA+_percentile_30,CA+_percentile_40,CA+_percentile_50,CA+_percentile_60,CA+_percentile_70,CA+_percentile_80,CA+_percentile_90,CA+_percentile_100,CA-_mean,CA-_std_dev,CA-_percentile_0,CA-_percentile_10,CA-_percentile_20,CA-_percentile_30,CA-_percentile_40,CA-_percentile_50,CA-_percentile_60,CA-_percentile_70,CA-_percentile_80,CA-_percentile_90,CA-_percentile_100
15795,-25.09459,0.4222430315886996,3454.0938053097343,2002.3007197819966,-3860.0,844.0,1782.0,2445.0,2982.0,3467.0,3960.0,4490.0,5104.0,5969.0,12771.0,3454.0938053097343,2002.3007197819966,-3860.0,844.0,1782.0,2445.0,2982.0,3467.0,3960.0,4490.0,5104.0,5969.0,12771.0
15795,-25.09186,0.4361361057014382,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09298,0.5327887258743013,4273.1755882352945,2038.7628665280026,-4202.0,1706.0,2575.0,3187.0,3722.0,4233.0,4761.0,5316.0,5952.0,6878.4000000000015,12275.0,4273.1755882352945,2038.7628665280026,-4202.0,1706.0,2575.0,3187.0,3722.0,4233.0,4761.0,5316.0,5952.0,6878.4000000000015,12275.0
15795,-25.09298,0.5327887258743013,2766.7312352941176,1995.2638938395219,-4761.0,238.0,1083.0,1705.0,2255.0,2748.0,3241.0,3766.0,4417.0,5306.0,11255.0,2766.7312352941176,1995.2638938395219,-4761.0,238.0,1083.0,1705.0,2255.0,2748.0,3241.0,3766.0,4417.0,5306.0,11255.0
15795,-25.09515,0.5505431983105975,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09438,0.5934419715179066,4088.371563421829,2026.905987488718,-3957.0,1529.0,2414.0,3054.0,3581.0,4081.0,4576.0,5131.0,5747.0,6656.0,15044.0,4088.371563421829,2026.905987488718,-3957.0,1529.0,2414.0,3054.0,3581.0,4081.0,4576.0,5131.0,5747.0,6656.0,15044.0
15795,-25.09438,0.5934419715179066,4128.489026548673,2051.360137885913,-3242.0,1515.0,2408.0,3067.0,3621.0,4134.0,4635.0,5201.0,5839.0,6704.0,12387.0,4128.489026548673,2051.360137885913,-3242.0,1515.0,2408.0,3067.0,3621.0,4134.0,4635.0,5201.0,5839.0,6704.0,12387.0
15795,-25.09277,0.4371944560825736,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09522,0.5976671442990475,4109.564955752212,1982.5937130515388,-3478.0,1573.0,2459.0,3078.0,3614.0,4101.0,4592.0,5103.0,5727.800000000003,6652.4000000000015,12476.0,4109.564955752212,1982.5937130515388,-3478.0,1573.0,2459.0,3078.0,3614.0,4101.0,4592.0,5103.0,5727.800000000003,6652.4000000000015,12476.0
15795,-25.09522,0.5976671442990475,4797.525117647059,2025.4051446166745,-2429.0,2206.0,3111.0,3746.0,4304.0,4813.0,5306.0,5827.0,6454.0,7339.0,13409.0,4797.525117647059,2025.4051446166745,-2429.0,2206.0,3111.0,3746.0,4304.0,4813.0,5306.0,5827.0,6454.0,7339.0,13409.0
15795,-25.09081,0.4358131611447174,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.0906,0.5114645404374814,4157.314058823529,2012.186720844645,-2999.0,1629.0,2491.0,3103.0,3634.0,4133.0,4632.0,5183.0,5827.0,6697.0,13542.0,4157.314058823529,2012.186720844645,-2999.0,1629.0,2491.0,3103.0,3634.0,4133.0,4632.0,5183.0,5827.0,6697.0,13542.0
15795,-25.0906,0.5114645404374814,4179.9649557522125,2008.646255715727,-3690.0,1619.6000000000004,2525.0,3168.0,3689.0,4191.0,4667.0,5197.0,5815.0,6688.4000000000015,13320.0,4179.9649557522125,2008.646255715727,-3690.0,1619.6000000000004,2525.0,3168.0,3689.0,4191.0,4667.0,5197.0,5815.0,6688.4000000000015,13320.0
15795,-25.09333,0.4963054015325875,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09018,0.615621660340851,4141.945132743363,2041.7645666295996,-3546.0,1544.6000000000004,2459.0,3074.0,3614.0,4121.0,4640.0,5179.0,5807.800000000003,6729.0,14355.0,4141.945132743363,2041.7645666295996,-3546.0,1544.6000000000004,2459.0,3074.0,3614.0,4121.0,4640.0,5179.0,5807.800000000003,6729.0,14355.0
15795,-25.09018,0.615621660340851,5233.69581120944,2036.135267652212,-2571.0,2635.0,3548.0,4186.0,4724.0,5217.0,5718.0,6264.0,6890.0,7820.4000000000015,13741.0,5233.69581120944,2036.135267652212,-2571.0,2635.0,3548.0,4186.0,4724.0,5217.0,5718.0,6264.0,6890.0,7820.4000000000015,13741.0
15795,-25.094240000000003,0.4679897311396087,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09501,0.5900671787579871,4183.440294985251,1986.5546121575107,-3522.0,1682.0,2531.0,3147.0,3674.0,4161.0,4652.0,5167.0,5799.800000000003,6713.0,12955.0,4183.440294985251,1986.5546121575107,-3522.0,1682.0,2531.0,3147.0,3674.0,4161.0,4652.0,5167.0,5799.800000000003,6713.0,12955.0
15795,-25.09501,0.5900671787579871,3214.6666470588234,2002.4268504799059,-4228.0,674.0,1535.0,2166.0,2695.0,3204.0,3706.0,4240.199999999997,4878.0,5755.0,11502.0,3214.6666470588234,2002.4268504799059,-4228.0,674.0,1535.0,2166.0,2695.0,3204.0,3706.0,4240.199999999997,4878.0,5755.0,11502.0
15795,-25.09382,0.5336768385810216,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09207,0.5450189567003639,4284.827,2017.21584053524,-3232.0,1733.6000000000004,2603.0,3231.0,3759.0,4262.0,4769.0,5332.0,5944.0,6829.0,12927.0,4284.827,2017.21584053524,-3232.0,1733.6000000000004,2603.0,3231.0,3759.0,4262.0,4769.0,5332.0,5944.0,6829.0,12927.0
15795,-25.09207,0.5450189567003639,2883.62395280236,2047.3729515018283,-4474.0,282.0,1188.0,1855.0,2376.0,2883.0,3382.0,3933.199999999997,4554.0,5439.0,12338.0,2883.62395280236,2047.3729515018283,-4474.0,282.0,1188.0,1855.0,2376.0,2883.0,3382.0,3933.199999999997,4554.0,5439.0,12338.0
15795,-25.09543,0.5685478310028536,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.093960000000003,0.4342977152063538,4251.797050147493,2015.7111936084732,-3011.0,1710.0,2559.0,3179.0,3726.0,4262.0,4769.0,5296.0,5916.0,6773.0,13204.0,4251.797050147493,2015.7111936084732,-3011.0,1710.0,2559.0,3179.0,3726.0,4262.0,4769.0,5296.0,5916.0,6773.0,13204.0
15795,-25.093960000000003,0.4342977152063538,4061.347764705882,2040.8442718641925,-3747.0,1458.0,2380.0,3002.0,3546.4000000000015,4057.0,4566.0,5124.0,5755.0,6624.0,12621.0,4061.347764705882,2040.8442718641925,-3747.0,1458.0,2380.0,3002.0,3546.4000000000015,4057.0,4566.0,5124.0,5755.0,6624.0,12621.0
15795,-25.09032,0.4487882636903305,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09403,0.4402099918848615,4173.091327433628,1989.419790909314,-3112.0,1649.6000000000004,2523.0,3135.0,3674.0,4161.0,4664.0,5199.0,5819.800000000003,6672.0,12452.0,4173.091327433628,1989.419790909314,-3112.0,1649.6000000000004,2523.0,3135.0,3674.0,4161.0,4664.0,5199.0,5819.800000000003,6672.0,12452.0
15795,-25.09403,0.4402099918848615,3569.862705882353,2036.3733794572374,-3844.0,998.0,1891.0,2513.0,3039.0,3544.0,4049.0,4583.0,5225.0,6163.0,12993.0,3569.862705882353,2036.3733794572374,-3844.0,998.0,1891.0,2513.0,3039.0,3544.0,4049.0,4583.0,5225.0,6163.0,12993.0
15795,-25.090110000000003,0.6025907072529587,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09263,0.5468674093880844,4080.4137647058824,2097.4964111527743,-3844.0,1412.0,2313.2000000000007,2978.0,3561.0,4081.0,4596.0,5147.0,5791.800000000003,6765.0,13353.0,4080.4137647058824,2097.4964111527743,-3844.0,1412.0,2313.2000000000007,2978.0,3561.0,4081.0,4596.0,5147.0,5791.800000000003,6765.0,13353.0
15795,-25.09263,0.5468674093880844,4270.802941176471,1998.754124858385,-4022.0,1732.6000000000004,2590.0,3229.0,3770.0,4255.0,4752.0,5286.0,5908.0,6785.0,12573.0,4270.802941176471,1998.754124858385,-4022.0,1732.6000000000004,2590.0,3229.0,3770.0,4255.0,4752.0,5286.0,5908.0,6785.0,12573.0
15795,-25.09466,0.5996692639096262,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09109,0.5373222504393715,4198.353647058823,2082.1987985254477,-3892.0,1569.0,2471.0,3123.0,3666.0,4165.0,4680.0,5252.0,5944.0,6870.0,12697.0,4198.353647058823,2082.1987985254477,-3892.0,1569.0,2471.0,3123.0,3666.0,4165.0,4680.0,5252.0,5944.0,6870.0,12697.0
15795,-25.09109,0.5373222504393715,4282.95197640118,2053.5950537468143,-3517.0,1664.6000000000004,2566.0,3196.0,3754.0,4279.0,4789.0,5342.0,5973.0,6923.0,12597.0,4282.95197640118,2053.5950537468143,-3517.0,1664.6000000000004,2566.0,3196.0,3754.0,4279.0,4789.0,5342.0,5973.0,6923.0,12597.0
15795,-25.090670000000003,0.6058086719897312,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09242,0.430495214563324,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.095080000000003,0.5193344019948424,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.0941,0.587110118051465,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09375,0.6119176030428304,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09319,0.5376751716890272,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09256,0.4238401245733998,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09291,0.4310549036179221,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.094800000000003,0.5999221537871623,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09165,0.4476988793003848,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09053,0.5968424242174354,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09361,0.5570263228886962,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09228,0.4227401327173264,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09431,0.4948406857765081,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09123,0.5694856893732468,,,,,,,,,,,,,,,,,,,,,,,,,,
